accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9824561403508771,[36 26],6.603888511657715,118801.21592986348,poly,3.0,148453.41510782982,30563.51632561324,True,False,[ 0 3 4 6 7 11 13 19 21 24 29 ],11,0.9841269841269841,0.9803921568627451,0.9841269841269841,0.98661686896981,[62 1][1 50],0.9841269841269841,0.9841269841269841,0.9822577953852453
0.956140350877193,[33 23],19.815516233444214,95856.58086313104,poly,3.0,44623.04434193464,183952.2895543724,True,False,[ 1 6 11 14 22 23 27 28 ],8,0.9868421052631579,0.8947368421052632,0.9868421052631579,0.9851108033240998,[75 1][4 34],0.9493670886075949,0.967741935483871,0.9396616353345855
0.9649122807017544,[33 21],130.58853912353516,8266.762503939886,poly,4.0,10349.301881704521,152051.49488235277,True,False,[ 1 4 5 7 11 13 14 15 16 18 20 23 26 27 ],14,0.958904109589041,0.975609756097561,0.958904109589041,0.9729368526561979,[70 3][1 40],0.9859154929577465,0.9722222222222222,0.9672208664400873
0.9736842105263158,[43 25],7.048756837844849,170127.088419527,poly,3.0,78670.83072187577,72979.00231036589,True,False,[ 1 2 6 8 17 20 23 24 26 27 28 29 ],12,0.9846153846153847,0.9591836734693877,0.9846153846153847,0.9959183673469387,[64 1][2 47],0.9696969696969697,0.9770992366412214,0.9718163414811766
0.9736842105263158,[41 27],5.098242521286011,19319.283824686176,poly,3.0,50431.67874380231,184836.46433825907,True,False,[ 9 17 20 21 22 24 26 ],7,0.9859154929577465,0.9534883720930233,0.9859154929577465,0.9937766131673763,[70 1][2 41],0.9722222222222222,0.979020979020979,0.9695663764805236
0.9912280701754386,[34 16],74.66012382507324,113273.77240384948,poly,3.0,3167.5990781072164,49075.22513291122,True,False,[ 0 8 9 10 11 12 13 14 15 19 20 24 26 28 29 ],15,1.0,0.9736842105263158,1.0,0.9965373961218837,[76 0][1 37],0.987012987012987,0.9934640522875817,0.9867543820659302
0.9736842105263158,[36 24],8.066367864608765,193924.27307717333,poly,2.0,75987.18546861126,85434.40840367781,True,False,[ 0 2 3 5 7 10 11 13 18 21 22 24 26 ],13,0.9733333333333334,0.9743589743589743,0.9733333333333334,0.9938461538461538,[73 2][1 38],0.9864864864864865,0.9798657718120806,0.9738460188223128
0.9824561403508771,[39 27],85.30537152290344,183492.24526100536,poly,2.0,124173.76746218317,89988.72989687523,True,False,[ 0 2 4 7 12 13 15 16 17 21 24 26 27 28 29 ],15,0.9722222222222222,1.0,0.9722222222222222,0.9993386243386244,[70 2][0 42],1.0,0.9859154929577464,0.9860132971832694
0.9649122807017544,[26 15],4.9409215450286865,22380.37745572072,poly,3.0,7634.125391841266,93955.76206001372,True,False,[ 0 3 6 8 11 12 20 21 22 24 25 27 ],12,0.9846153846153847,0.9387755102040817,0.9846153846153847,0.9814756671899528,[64 1][3 46],0.9552238805970149,0.9696969696969696,0.9614222849752838
0.9736842105263158,[30 12],4.937161207199097,66375.85917743508,poly,2.0,4882.747444383391,132860.909713695,True,False,[ 1 3 5 7 10 12 14 15 20 24 25 26 ],12,0.9859154929577465,0.9534883720930233,0.9859154929577465,0.9829675728791352,[70 1][2 41],0.9722222222222222,0.979020979020979,0.9695663764805236
0.9473684210526315,[16  9],4.785907030105591,51525.59021331093,linear,2.0,89241.15935739272,154040.6402692358,True,False,[ 1 3 18 21 22 24 ],6,0.967741935483871,0.9230769230769231,0.967741935483871,0.966501240694789,[60 2][4 48],0.9375,0.9523809523809523,0.9451456227158638
0.9736842105263158,[40 21],23.32405400276184,49303.94437179574,poly,3.0,41990.09803335891,193007.6994055332,True,False,[ 0 8 11 13 14 21 23 27 28 ],9,0.9846153846153847,0.9591836734693877,0.9846153846153847,0.9934065934065934,[64 1][2 47],0.9696969696969697,0.9770992366412214,0.9718163414811766
0.9473684210526315,[13 11],7.22250509262085,148992.12927532452,linear,3.0,155126.5734609663,152954.63233627783,True,False,[ 1 18 20 24 26 28 29 ],7,0.9428571428571428,0.9545454545454546,0.9428571428571428,0.9847402597402598,[66 4][2 42],0.9705882352941176,0.9565217391304348,0.9486832980505138
0.9473684210526315,[14  8],3.821643114089966,193705.475846525,linear,4.0,93185.66405797841,96673.50919758627,True,False,[ 1 2 7 8 9 14 15 18 19 22 28 ],11,0.9696969696969697,0.9166666666666666,0.9696969696969697,0.9779040404040404,[64 2][4 44],0.9411764705882353,0.955223880597015,0.9428090415820634
