accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9649122807017544,[17 10],21.72476625442505,5739.449256955237,linear,3.0,182996.05955342235,182040.74379182083,True,False,[ 0 5 6 7 10 13 16 17 19 20 21 22 23 26 29 ],15,0.974025974025974,0.9459459459459459,0.974025974025974,0.9919269919269919,[75 2][2 35],0.974025974025974,0.974025974025974,0.959883285288332
0.9736842105263158,[33 20],9.522298812866211,158139.49705987496,poly,2.0,82965.2487050642,196016.81855932798,True,False,[ 5 6 7 10 12 13 15 17 19 20 21 22 23 26 29 ],15,0.9746835443037974,0.9714285714285714,0.9746835443037974,0.9927667269439421,[77 2][1 34],0.9871794871794872,0.980891719745223,0.9730546968377342
0.9912280701754386,[32 16],56.845402240753174,107084.07539906593,poly,4.0,2067.2501521371328,124588.43646318988,True,False,[ 0 2 5 6 7 13 16 17 19 20 21 22 23 26 29 ],15,1.0,0.98,1.0,0.9971875,[64 0][1 49],0.9846153846153847,0.9922480620155039,0.9899494936611666
0.9736842105263158,[19 12],4.697129964828491,42778.586601532086,poly,2.0,1554.942305811545,105494.45231735698,True,False,[ 0 2 5 6 7 10 13 15 16 17 20 21 22 23 26 ],15,0.9859154929577465,0.9534883720930233,0.9859154929577465,0.9875532263347527,[70 1][2 41],0.9722222222222222,0.979020979020979,0.9695663764805236
0.9736842105263158,[37 24],2.692948579788208,89449.95105745348,poly,3.0,167194.29747021946,131306.18769066434,True,False,[ 5 6 7 10 11 13 14 19 20 21 22 23 27 28 29 ],15,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9864958448753463,[74 2][1 37],0.9866666666666667,0.9801324503311258,0.9736842105263158
0.9736842105263158,[43 22],10.166262865066528,142556.08244719027,poly,3.0,87444.21271138127,194708.55872997319,True,False,[ 5 6 7 10 13 16 17 19 20 21 23 26 27 28 29 ],15,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9951523545706371,[74 2][1 37],0.9866666666666667,0.9801324503311258,0.9736842105263158
0.9824561403508771,[26 12],2.839829921722412,117515.17541613645,poly,2.0,7341.477883418783,175727.69519319618,True,False,[ 0 5 7 10 11 13 17 19 20 21 22 23 24 26 29 ],15,1.0,0.9459459459459459,1.0,0.9873639873639874,[77 0][2 35],0.9746835443037974,0.9871794871794872,0.9725975251592747
0.9736842105263158,[43 28],5.191187143325806,164886.47397738454,poly,3.0,58017.70346373954,191642.45407480953,True,False,[ 0 7 8 10 13 17 19 20 21 23 25 26 27 28 29 ],15,0.9726027397260274,0.975609756097561,0.9726027397260274,0.9913130638155696,[71 2][1 40],0.9861111111111112,0.9793103448275863,0.9741050875978059
0.9473684210526315,[23 17],2.6438369750976562,199451.4852911528,poly,3.0,7588.0411650912565,89349.8734779148,True,False,[ 6 7 10 13 14 17 18 19 20 21 23 25 26 27 28 ],15,0.9866666666666667,0.8717948717948718,0.9866666666666667,0.9876923076923078,[74 1][5 34],0.9367088607594937,0.961038961038961,0.9274540097336041
0.9736842105263158,[37 21],5.584810733795166,27371.906243426507,poly,3.0,21274.038175646994,93188.70959236361,True,False,[ 0 1 4 5 6 7 10 13 19 20 21 22 23 27 29 ],15,0.9726027397260274,0.975609756097561,0.9726027397260274,0.9956565319077849,[71 2][1 40],0.9861111111111112,0.9793103448275863,0.9741050875978059
0.9473684210526315,[36 18],11.146442413330078,166611.74091009155,poly,2.0,13440.607804823798,86513.05982773424,True,False,[ 5 7 10 11 13 14 17 18 19 20 21 23 24 26 29 ],15,0.9726027397260274,0.9024390243902439,0.9726027397260274,0.9682592716338122,[71 2][4 37],0.9466666666666667,0.9594594594594594,0.9368642738185903
0.9473684210526315,[24 22],2.0393078327178955,3789.3855728348767,poly,2.0,50156.05460190188,96826.37253293679,True,False,[ 7 10 11 13 14 19 20 21 22 23 24 25 26 27 28 ],15,0.9428571428571428,0.9545454545454546,0.9428571428571428,0.962012987012987,[66 4][2 42],0.9705882352941176,0.9565217391304348,0.9486832980505138
0.9736842105263158,[35 22],2.350867748260498,8417.96936587215,poly,3.0,11388.849055776562,121262.78241002203,True,False,[ 5 6 7 9 10 13 15 16 18 21 22 23 26 27 28 ],15,1.0,0.9285714285714286,1.0,0.9966931216931217,[72 0][3 39],0.96,0.9795918367346939,0.9636241116594315
0.9649122807017544,[18 11],16.498750686645508,184981.79473968095,linear,3.0,129670.3262927246,120218.96254807385,True,False,[ 0 2 5 6 7 10 13 17 19 20 21 22 23 26 29 ],15,0.9605263157894737,0.9736842105263158,0.9605263157894737,0.9982686980609419,[73 3][1 37],0.9864864864864865,0.9733333333333333,0.9670828855269978
0.9824561403508771,[34 29],9.925232410430908,132773.06799316328,poly,3.0,169124.5908407128,14997.705205544027,True,False,[ 0 5 6 7 10 13 16 17 20 21 23 25 26 27 28 ],15,1.0,0.9545454545454546,1.0,0.9964285714285714,[70 0][2 42],0.9722222222222222,0.9859154929577464,0.9770084209183945
