accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9298245614035088,[11 11],8.22994327545166,35674.26179991524,linear,2.0,90905.36768658113,27841.505252055926,True,False,[ 3 7 10 11 13 16 17 18 21 24 25 26 27 28 29 ],15,0.972972972972973,0.85,0.972972972972973,0.9733108108108107,[72 2][6 34],0.9230769230769231,0.9473684210526315,0.9094102633174024
0.9385964912280702,[34 26],11.496829509735107,24835.552261301316,poly,3.0,199450.6786163816,53898.72722722161,True,False,[ 7 13 17 18 19 20 21 22 23 24 25 26 27 28 29 ],15,0.9538461538461539,0.9183673469387755,0.9538461538461539,0.9755102040816326,[62 3][4 45],0.9393939393939394,0.9465648854961831,0.9359386527414324
0.9736842105263158,[56 33],16.543887615203857,118763.04540257013,poly,4.0,84605.75057257756,172673.64449862594,True,False,[ 5 7 8 10 11 14 15 18 19 21 22 23 26 27 29 ],15,0.9733333333333334,0.9743589743589743,0.9733333333333334,0.9969230769230769,[73 2][1 38],0.9864864864864865,0.9798657718120806,0.9738460188223128
0.956140350877193,[16 11],10.97224235534668,12402.681820606675,linear,4.0,112196.94443798927,110843.15106099911,True,False,[ 5 7 10 14 15 16 17 18 21 22 23 24 26 28 29 ],15,0.9594594594594594,0.95,0.9594594594594594,0.9932432432432432,[71 3][2 38],0.9726027397260274,0.9659863945578231,0.9547180141206546
0.9824561403508771,[34 26],37.16646671295166,134492.96199563044,poly,3.0,12013.294587313072,43037.89095028738,True,False,[ 6 9 10 15 16 17 18 19 21 22 23 24 26 28 29 ],15,0.9836065573770492,0.9811320754716981,0.9836065573770492,0.9959789669038046,[60 1][1 52],0.9836065573770492,0.9836065573770492,0.9823685373050769
0.9824561403508771,[28 12],19.33636736869812,105582.91089395403,poly,4.0,1520.8742540884878,91349.08806859046,True,False,[ 7 10 11 15 16 17 18 19 21 23 24 26 27 28 29 ],15,0.974025974025974,1.0,0.974025974025974,0.9992979992979993,[75 2][0 37],1.0,0.9868421052631579,0.9869275424396535
0.9649122807017544,[37 29],39.00528621673584,30215.50678595696,poly,2.0,165278.84478679002,133138.58321098436,True,False,[ 10 11 14 15 16 17 18 19 20 21 25 26 27 28 29 ],15,0.9577464788732394,0.9767441860465116,0.9577464788732394,0.9934490664919751,[68 3][1 42],0.9855072463768116,0.9714285714285714,0.9671986894873021
0.9824561403508771,[27 17],20.450708150863647,5000.155637264276,poly,2.0,21646.32967480078,159048.79802965498,True,False,[ 6 12 15 17 18 20 21 22 23 24 25 26 27 28 29 ],15,0.9722222222222222,1.0,0.9722222222222222,0.9996693121693122,[70 2][0 42],1.0,0.9859154929577464,0.9860132971832694
0.956140350877193,[35 28],12.357981204986572,165044.06862499675,poly,2.0,163523.33910387644,186842.03839387483,True,False,[ 2 6 11 13 14 16 17 19 21 23 24 26 27 28 29 ],15,0.9333333333333333,1.0,0.9333333333333333,0.9948717948717949,[70 5][0 39],1.0,0.9655172413793104,0.9660917830792959
0.9385964912280702,[39 20],8.070762872695923,192105.40330979612,poly,2.0,123504.43509031627,176353.94934310135,True,False,[ 4 7 9 13 14 15 16 17 20 21 25 26 27 28 29 ],15,0.9384615384615385,0.9387755102040817,0.9384615384615385,0.976138147566719,[61 4][3 46],0.953125,0.9457364341085271,0.9386185112047056
0.956140350877193,[37 23],8.198787927627563,166600.04575103466,poly,3.0,29534.00959703684,191889.82320814035,True,False,[ 5 6 10 11 16 17 18 21 22 23 24 25 26 27 28 ],15,0.9315068493150684,1.0,0.9315068493150684,0.9979953224189776,[68 5][0 41],1.0,0.9645390070921985,0.9651460248662211
0.9736842105263158,[30 14],9.853106498718262,70381.7938664705,poly,4.0,4774.940326276384,198049.25731157916,True,False,[ 5 7 10 11 13 16 17 18 19 21 22 24 26 28 29 ],15,0.96875,0.98,0.96875,0.9978125,[62 2][1 49],0.9841269841269841,0.9763779527559054,0.9743587634952539
0.9824561403508771,[29 18],62.758490800857544,140079.59112222708,poly,3.0,16978.79724551928,161778.50290710863,True,False,[ 6 7 9 10 11 13 15 16 17 18 21 23 24 26 28 ],15,0.9841269841269841,0.9803921568627451,0.9841269841269841,0.9931528166822283,[62 1][1 50],0.9841269841269841,0.9841269841269841,0.9822577953852453
0.9824561403508771,[38 18],20.73821258544922,104663.24735192585,poly,2.0,47786.55687108361,148668.04915100418,True,False,[ 2 5 6 13 14 16 17 19 20 21 24 26 27 28 29 ],15,0.9736842105263158,1.0,0.9736842105263158,0.9996537396121883,[74 2][0 38],1.0,0.9866666666666666,0.9867543820659302
0.9736842105263158,[30 21],11.590910196304321,73269.92309193307,poly,2.0,12825.27285472118,45603.41010193373,True,False,[ 6 7 9 10 11 14 16 17 19 20 21 22 25 26 29 ],15,0.9846153846153847,0.9591836734693877,0.9846153846153847,0.9893249607535322,[64 1][2 47],0.9696969696969697,0.9770992366412214,0.9718163414811766
0.9649122807017544,[15 13],22.80077862739563,157721.91244881472,linear,4.0,41827.197682115686,135588.43142718571,True,False,[ 6 10 13 14 16 17 18 19 20 21 22 23 25 28 29 ],15,0.9565217391304348,0.9777777777777777,0.9565217391304348,0.9964573268921095,[66 3][1 44],0.9850746268656716,0.9705882352941176,0.9670913609804876
