accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9649122807017544,[42 27],39.532413959503174,16312.965664850748,poly,3.0,55471.82172123766,48056.7261401994,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9714285714285714,0.9545454545454546,0.9714285714285714,0.9974025974025975,[68 2][2 42],0.9714285714285714,0.9714285714285714,0.9629500128629354
0.956140350877193,[40 22],3.4085354804992676,148339.8237565566,poly,3.0,45849.53122174706,196006.96347831938,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9375,0.98,0.9375,0.9771875,[60 4][1 49],0.9836065573770492,0.96,0.9585144756340407
0.9824561403508771,[32 10],2.4418110847473145,143600.77993754856,poly,2.0,8147.345199796644,99963.15805620044,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9736842105263158,1.0,0.9736842105263158,0.9996537396121883,[74 2][0 38],1.0,0.9866666666666666,0.9867543820659302
0.9736842105263158,[38 21],5.693270444869995,152724.9999124527,poly,3.0,1246.957662807512,9668.114491589742,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9836065573770492,0.9622641509433962,0.9836065573770492,0.9817506959480359,[60 1][2 51],0.967741935483871,0.975609756097561,0.9728768312570627
0.9824561403508771,[42 23],8.596713542938232,65348.26367449224,poly,3.0,7197.504867774122,47546.74824105074,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.984375,0.98,0.984375,0.9940625,[63 1][1 49],0.984375,0.984375,0.9821850640281596
0.9649122807017544,[16 12],16.499584436416626,119158.66416412314,linear,3.0,17213.34204490828,274.79613378018615,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.984375,0.94,0.984375,0.9754687499999999,[63 1][3 47],0.9545454545454546,0.9692307692307692,0.9619316503785494
0.9649122807017544,[38 22],7.039147138595581,175502.71142557217,poly,3.0,134670.77507764392,84150.09413423711,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9722222222222222,0.9523809523809523,0.9722222222222222,0.9937169312169312,[70 2][2 40],0.9722222222222222,0.9722222222222222,0.9622504486493763
0.956140350877193,[13  8],1.2322752475738525,73975.0886129371,linear,2.0,164137.13082165274,67366.52100746283,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9855072463768116,0.9111111111111111,0.9855072463768116,0.9797101449275363,[68 1][4 41],0.9444444444444444,0.9645390070921985,0.9475793382373997
0.9649122807017544,[14 10],2.002136468887329,111572.16756688528,linear,3.0,167252.31016728072,140383.3691814304,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9090909090909091,1.0,0.9870129870129869,[70 0][4 40],0.9459459459459459,0.9722222222222222,0.9534625892455924
0.9736842105263158,[29 21],3.164464235305786,137252.33546017364,poly,2.0,19891.643561041517,124776.63052055771,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9318181818181818,1.0,0.9717532467532467,[70 0][3 41],0.958904109589041,0.9790209790209791,0.9653072991634227
