accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9736842105263158,[35 29],12.142125606536865,91805.55144555176,poly,3.0,93685.37653724602,1944.4584330024588,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9594594594594594,1.0,0.9594594594594594,0.9983108108108109,[71 3][0 40],1.0,0.9793103448275862,0.9795200148335201
0.9649122807017544,[26 14],12.226032257080078,179855.1888257891,poly,4.0,4039.9354346792165,181491.65110695752,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9868421052631579,0.9210526315789473,0.9868421052631579,0.9951523545706371,[75 1][3 35],0.9615384615384616,0.974025974025974,0.9533800490914104
0.9649122807017544,[14 11],2.2600789070129395,41906.00938228366,linear,4.0,183053.62278135563,103877.54450720198,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9864864864864865,0.925,0.9864864864864865,0.9847972972972973,[73 1][3 37],0.9605263157894737,0.9733333333333333,0.95524865872714
0.9824561403508771,[38 20],11.374072313308716,86465.4398329284,poly,3.0,12153.921098448049,64188.83114291674,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,1.0,0.9512195121951219,1.0,0.9929836284664217,[73 0][2 39],0.9733333333333334,0.9864864864864865,0.9753048303966929
0.9824561403508771,[36 28],26.327038049697876,98126.88900250605,poly,3.0,60811.09060886263,18418.908954624017,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.974025974025974,1.0,0.974025974025974,1.0,[75 2][0 37],1.0,0.9868421052631579,0.9869275424396535
0.9824561403508771,[34 18],3.3831136226654053,97007.81104334972,poly,4.0,8340.660811064341,190945.03394378937,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.971830985915493,1.0,0.971830985915493,0.9993449066491975,[69 2][0 43],1.0,0.9857142857142858,0.9858148842026544
0.9824561403508771,[29 19],4.533432960510254,173410.558997154,poly,2.0,26531.4621769334,85260.22192168122,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,1.0,0.9375,1.0,0.9771341463414634,[82 0][2 30],0.9761904761904762,0.9879518072289156,0.9682458365518543
0.9649122807017544,[39 23],2.4616260528564453,9373.918106731062,poly,3.0,130923.71643617627,125360.48875372995,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28 29 ],26,0.96,0.9743589743589743,0.96,0.9832478632478633,[72 3][1 38],0.9863013698630136,0.9729729729729729,0.9671528397231822
0.9649122807017544,[41 27],2.6052169799804688,106034.40352650113,poly,3.0,50215.24464186175,144445.24081885096,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9857142857142858,0.9318181818181818,0.9857142857142858,0.9766233766233767,[69 1][3 41],0.9583333333333334,0.971830985915493,0.9583874443597921
0.9649122807017544,[38 21],4.640456199645996,171171.97497839542,poly,2.0,104705.35705650978,180296.50990162097,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9565217391304348,0.9777777777777777,0.9565217391304348,0.9958132045088567,[66 3][1 44],0.9850746268656716,0.9705882352941176,0.9670913609804876
