accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9736842105263158,[16 10],5.232875108718872,145189.45761530043,linear,4.0,119854.73288165795,152139.17852318267,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9838709677419355,0.9615384615384616,0.9838709677419355,0.9934863523573201,[61 1][2 50],0.9682539682539683,0.976,0.9726406205145547
0.9736842105263158,[16 12],2.861623764038086,149503.23417272978,linear,3.0,137757.83884986074,3513.6578942278584,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.96,1.0,0.96,0.9979487179487179,[72 3][0 39],1.0,0.9795918367346939,0.9797958971132712
0.9736842105263158,[44 27],3.202623128890991,97319.59662648685,poly,3.0,57217.10929143982,68382.3628060613,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.961038961038961,1.0,0.961038961038961,0.9982449982449982,[74 3][0 37],1.0,0.9801324503311257,0.9803259463254868
0.9649122807017544,[39 25],2.89648699760437,65413.282137344715,poly,3.0,4515.052873696397,8438.647795928458,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 14 15 16 17 20 21 22 23 24 25 26 27 28 29 ],26,0.9552238805970149,0.9787234042553191,0.9552238805970149,0.9877738964750715,[64 3][1 46],0.9846153846153847,0.9696969696969696,0.9669022537174514
0.956140350877193,[32 21],3.3006227016448975,14477.643247933465,poly,2.0,14520.541249591908,47298.990812239776,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9583333333333334,0.9523809523809523,0.9583333333333334,0.990410052910053,[69 3][2 40],0.971830985915493,0.965034965034965,0.9553525070351847
0.956140350877193,[17 10],11.6597261428833,74844.48063484249,linear,3.0,183064.65129518276,12262.58800932124,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28 29 ],26,0.9459459459459459,0.975,0.9459459459459459,0.9902027027027027,[70 4][1 39],0.9859154929577465,0.9655172413793103,0.9603631070055207
0.9824561403508771,[36 23],4.175938606262207,57.2175637239659,poly,3.0,20722.311731589518,85012.34389869546,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9868421052631579,0.9736842105263158,0.9868421052631579,0.9937673130193907,[75 1][1 37],0.9868421052631579,0.9868421052631579,0.9802410806415355
0.9736842105263158,[25 14],9.27764368057251,3769.6389962857697,poly,4.0,3027.498026432582,159166.68279401457,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.972972972972973,0.975,0.972972972972973,0.9952702702702703,[72 2][1 39],0.9863013698630136,0.979591836734694,0.9739859591640162
0.956140350877193,[39 26],1.9473798274993896,27411.86499739034,poly,4.0,30110.088556641982,196012.685600237,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 14 15 16 17 20 21 22 23 24 25 26 27 28 29 ],26,0.9545454545454546,0.9583333333333334,0.9545454545454546,0.9914772727272727,[63 3][2 46],0.9692307692307692,0.9618320610687022,0.956437518750037
0.9649122807017544,[31 11],4.335639238357544,163016.28128183685,poly,3.0,6313.127402696777,169965.507892369,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9506172839506173,1.0,0.9506172839506173,0.9988776655443322,[77 4][0 33],1.0,0.9746835443037974,0.9749960430435691
0.9649122807017544,[12 11],1.6498947143554688,109472.10968431132,linear,2.0,159985.48648799333,91641.6087100232,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.984375,0.94,0.984375,0.9840625000000001,[63 1][3 47],0.9545454545454546,0.9692307692307692,0.9619316503785494
0.9649122807017544,[40 23],2.705918788909912,128699.80468239763,poly,3.0,58325.58217348392,152010.01482751037,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28 29 ],26,0.9857142857142858,0.9318181818181818,0.9857142857142858,0.9902597402597402,[69 1][3 41],0.9583333333333334,0.971830985915493,0.9583874443597921
0.9649122807017544,[16  9],12.638307094573975,153640.0713756353,linear,2.0,149629.61361683047,12147.932509679214,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 14 15 16 17 20 21 22 23 24 25 26 27 28 29 ],26,0.9864864864864865,0.925,0.9864864864864865,0.9645270270270271,[73 1][3 37],0.9605263157894737,0.9733333333333333,0.95524865872714
0.9824561403508771,[31 17],2.415074586868286,171449.6286916072,poly,3.0,6522.757744715973,79624.48853588747,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28 29 ],26,0.9866666666666667,0.9743589743589743,0.9866666666666667,0.998974358974359,[74 1][1 38],0.9866666666666667,0.9866666666666668,0.9804935090899487
0.9912280701754386,[37 24],5.096454620361328,12978.998547613228,poly,2.0,138422.35659097234,190134.51709306985,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,1.0,0.9767441860465116,1.0,0.9980347199475925,[71 0][1 42],0.9861111111111112,0.993006993006993,0.9883036912035246
0.9824561403508771,[37 23],2.912829875946045,45834.08534465036,poly,2.0,32810.542502889555,79265.33815872317,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9852941176470589,0.9782608695652174,0.9852941176470589,0.987531969309463,[67 1][1 45],0.9852941176470589,0.9852941176470589,0.9817711954966419
