accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.956140350877193,[43 32],3.05924391746521,92548.65636116086,poly,2.0,92556.26842755218,38579.45517405541,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9873417721518988,0.8857142857142857,0.9873417721518988,0.9692585895117541,[78 1][4 31],0.9512195121951219,0.968944099378882,0.9351484975539425
0.9736842105263158,[41 22],22.827078580856323,45318.59809186427,poly,2.0,41803.85614609545,87209.26801806808,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.961038961038961,1.0,0.961038961038961,1.0,[74 3][0 37],1.0,0.9801324503311257,0.9803259463254868
0.9473684210526315,[15 10],1.7914330959320068,7632.91232718976,linear,4.0,1636.3459193243764,162243.5888907842,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9577464788732394,0.9302325581395349,0.9577464788732394,0.9710121192269898,[68 3][3 40],0.9577464788732394,0.9577464788732394,0.9438892716263839
0.9912280701754386,[33 15],10.377155065536499,71548.64489629284,poly,2.0,15033.40517307586,133419.4714715813,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9859154929577465,1.0,0.9859154929577465,1.0,[70 1][0 43],1.0,0.9929078014184397,0.9929327736346235
0.9649122807017544,[24 10],4.997143030166626,119118.41537298847,poly,3.0,1350.2328021379283,83620.0338721909,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9545454545454546,0.9791666666666666,0.9545454545454546,0.9820075757575757,[63 3][1 47],0.984375,0.9692307692307692,0.9667776843251457
0.9824561403508771,[23 12],4.544759035110474,53176.45578223259,poly,2.0,1829.5358006887402,143741.85045080894,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9838709677419355,0.9807692307692307,0.9838709677419355,0.9996898263027295,[61 1][1 51],0.9838709677419355,0.9838709677419355,0.9823188750138301
0.956140350877193,[18  9],2.3340699672698975,163959.8256318792,linear,3.0,44883.29587635124,19250.671113485554,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9583333333333334,0.9523809523809523,0.9583333333333334,0.9732142857142857,[69 3][2 40],0.971830985915493,0.965034965034965,0.9553525070351847
0.9824561403508771,[33 23],7.846404314041138,192301.1161837581,poly,3.0,142708.02412147372,14951.187597532096,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,1.0,0.95,1.0,0.9993243243243244,[74 0][2 38],0.9736842105263158,0.9866666666666666,0.9746794344808963
0.9649122807017544,[11 13],1.4989204406738281,34888.758363350156,linear,2.0,175928.66018102865,107242.85586765473,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9863013698630136,0.926829268292683,0.9863013698630136,0.9762779819579017,[72 1][3 38],0.96,0.9729729729729729,0.9561030158650311
0.9824561403508771,[18 10],5.195313215255737,60883.30314217467,linear,4.0,17790.57437022474,131345.13734476932,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9855072463768116,0.9777777777777777,0.9855072463768116,0.976328502415459,[68 1][1 44],0.9855072463768116,0.9855072463768116,0.9816349043031303
0.9385964912280702,[12  9],1.7922849655151367,65973.03948645566,linear,2.0,156121.19566271149,122166.393512199,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9852941176470589,0.8695652173913043,0.9852941176470589,0.9667519181585676,[67 1][6 40],0.9178082191780822,0.9503546099290779,0.9256227598790655
0.9649122807017544,[15 11],11.98313856124878,37352.97618705966,linear,2.0,192534.09479738897,110212.99644923987,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9705882352941176,0.9565217391304348,0.9705882352941176,0.9907289002557544,[66 2][2 44],0.9705882352941176,0.9705882352941176,0.9635293180817432
0.9824561403508771,[31 16],2.5870251655578613,167874.16605853735,poly,3.0,13651.279544966419,181967.9952506701,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,1.0,0.9428571428571428,1.0,0.993490054249548,[79 0][2 33],0.9753086419753086,0.9875,0.9710083124552245
0.9824561403508771,[35 22],2.257215976715088,115855.73068188161,poly,3.0,21219.811153536928,117140.28355943166,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,1.0,0.9565217391304348,1.0,0.9987212276214834,[68 0][2 44],0.9714285714285714,0.9855072463768115,0.9780192938436515
0.9824561403508771,[36 18],15.054255962371826,76907.24766729226,poly,3.0,14860.439501649576,182405.14860550177,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,1.0,0.9607843137254902,1.0,0.9984438219732338,[63 0][2 49],0.9692307692307692,0.9843749999999999,0.9801960588196069
0.9385964912280702,[34 23],4.866596460342407,36177.31547074375,poly,3.0,14009.484861164143,85332.15165078088,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9358974358974359,0.9444444444444444,0.9358974358974359,0.9910968660968661,[73 5][2 34],0.9733333333333334,0.954248366013072,0.9401612276110592
0.9473684210526315,[37 27],2.3209645748138428,157706.2571502553,poly,3.0,75757.47685690745,148417.34239199953,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9722222222222222,0.9047619047619048,0.9722222222222222,0.9851190476190477,[70 2][4 38],0.9459459459459459,0.9589041095890412,0.9378857231185629
