0.9696052631578947, [16 16], 3.850105047225952, 3.1335894900607575, linear, 5.0, 4.341859038658484, 4.649451953474909, 0.0, 0.0, [ 0 2 3 6 7 20 21 22 23 26 27 ], 11
0.9592481203007517, [17 14], 3.7707931995391846, 3.2548751090192685, linear, 3.0, 4.444504464040126, 1.0630825233513086, 1.0, 0.0, [ 0 2 3 6 7 20 22 23 25 26 27 ], 11
0.9497493734335839, [14 13], 4.100245952606201, 1.2785656608349028, linear, 0.0, 4.440587370515738, 3.3967993160393117, 0.0, 1.0, [ 0 2 3 6 7 13 20 22 23 25 26 27 ], 12
0.9599467418546365, [17 17], 4.52561354637146, 4.915626720679654, linear, 5.0, 2.434543751467584, 0.6739317014036922, 0.0, 0.0, [ 0 2 3 6 7 20 22 23 26 27 ], 10
0.9513314536340851, [14 12], 3.8485498428344727, 2.729838652418429, linear, 1.0, 3.2397109766624954, 0.7863614932902535, 0.0, 0.0, [ 0 2 3 6 7 13 20 22 23 26 27 ], 11
0.9379761904761904, [34 29], 3.835585117340088, 3.7102568620011267, poly, 3.0, 2.4460530430170175, 2.483490099198553, 1.0, 1.0, [ 0 2 5 6 7 20 22 23 26 27 ], 10
0.9599498746867167, [17 13], 3.6732370853424072, 4.550055043376422, linear, 4.0, 3.3350065229653865, 2.414427812949405, 1.0, 1.0, [ 0 2 3 6 7 20 22 23 26 27 ], 10
0.9479949874686717, [18 14], 3.911722421646118, 1.124271797628145, linear, 0.0, 4.807009502120335, 1.3711740638452408, 1.0, 1.0, [ 0 2 3 6 7 10 20 22 23 26 27 ], 11
0.9590664160401002, [14 12], 3.613008499145508, 4.154488408337254, linear, 2.0, 3.4201572281189816, 1.374765513488324, 1.0, 1.0, [ 0 2 3 6 7 20 22 23 25 27 ], 10
0.9564285714285714, [12 14], 3.5439696311950684, 4.9453460707591255, linear, 3.0, 3.866389991737068, 2.6362557876775856, 1.0, 1.0, [ 2 3 6 20 22 23 27 ], 7
0.9680263157894737, [14 14], 3.737644910812378, 1.7944682545110298, linear, 3.0, 4.504695055970104, 2.505497653868014, 1.0, 1.0, [ 0 2 3 6 7 12 20 21 22 23 26 27 ], 12
0.960297619047619, [14 12], 3.8883326053619385, 4.897639842243198, linear, 2.0, 1.2058681038875703, 3.418107839929747, 1.0, 0.0, [ 0 2 6 7 20 22 23 26 27 ], 9
0.95906328320802, [20 16], 3.6551947593688965, 1.5517402352315366, linear, 2.0, 3.029026878421163, 1.4874394476319808, 0.0, 1.0, [ 0 2 3 6 7 20 22 23 26 27 ], 10
0.9599467418546365, [15 13], 3.7846579551696777, 4.951915099103189, linear, 5.0, 3.6367265412919196, 0.8302770849741009, 1.0, 1.0, [ 0 2 3 6 7 20 22 23 26 27 ], 10
