accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9824561403508771,[18  9],55.34037137031555,144783.23655312054,linear,4.080518725228827,95279.41077575399,64394.27302594088,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9487179487179487,1.0,0.9972649572649572,[75 0][2 37],0.974025974025974,0.9868421052631579,0.9740215340114143
0.9912280701754386,[40 32],14.779091358184814,122626.52032697875,poly,2.978831436050526,180928.36611396,62722.48634929463,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9761904761904762,1.0,0.9973544973544973,[72 0][1 41],0.9863013698630136,0.993103448275862,0.9880235200593537
0.9824561403508771,[40 28],15.891985654830933,167064.33188556464,poly,3.4558253632658973,145351.12781828945,6432.197083921346,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9428571428571428,1.0,0.9960216998191682,[79 0][2 33],0.9753086419753086,0.9875,0.9710083124552245
0.9824561403508771,[25 12],13.767056703567505,83256.07174038803,poly,2.5890742947131855,4865.020743693502,80738.07222741317,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9607843137254902,1.0,0.9919078742608154,[63 0][2 49],0.9692307692307692,0.9843749999999999,0.9801960588196069
0.9649122807017544,[14  7],7.767192840576172,55198.73663974958,linear,3.1763442488634315,147293.23937981934,23770.961344928844,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9859154929577465,0.9302325581395349,0.9859154929577465,0.9885358663609565,[70 1][3 40],0.958904109589041,0.9722222222222222,0.9576694059661116
0.9473684210526315,[25 20],6.780408143997192,47861.72886754867,poly,4.046999328384634,4791.852394260146,106357.67128030006,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9726027397260274,0.9024390243902439,0.9726027397260274,0.984964918142332,[71 2][4 37],0.9466666666666667,0.9594594594594594,0.9368642738185903
0.9912280701754386,[35 24],49.59506177902222,71401.75548768454,poly,3.199835110888159,24073.98068298718,61486.77665215297,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9875,1.0,0.9875,0.9988970588235294,[79 1][0 34],1.0,0.9937106918238994,0.9937303457175896
0.9473684210526315,[28 28],14.335957765579224,143277.61914987976,sigmoid,2.6741152523137206,175012.68423036556,121711.05610175645,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9846153846153847,0.8979591836734694,0.9846153846153847,0.9607535321821037,[64 1][5 44],0.927536231884058,0.9552238805970149,0.940289544237077
0.9824561403508771,[15 11],12.498268127441406,171008.57919075608,linear,2.5114935000529064,34575.350482328526,114142.50995016581,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9545454545454546,1.0,0.9818181818181818,[70 0][2 42],0.9722222222222222,0.9859154929577464,0.9770084209183945
0.9736842105263158,[36 28],10.86814832687378,68658.16955784892,poly,3.369016980899495,10373.783710570264,71345.80477891286,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9859154929577465,0.9534883720930233,0.9859154929577465,0.9924664264657713,[70 1][2 41],0.9722222222222222,0.979020979020979,0.9695663764805236
0.9736842105263158,[29 17],18.115869283676147,76300.49665857403,poly,4.8952641585596,8476.368338106375,184330.95093012898,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9848484848484849,0.9583333333333334,0.9848484848484849,0.9943181818181818,[65 1][2 46],0.9701492537313433,0.9774436090225564,0.9715004535835953
0.9824561403508771,[36 17],28.029070377349854,145146.32505227014,poly,2.359901502894194,30534.894205898323,162717.4804609448,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9487179487179487,1.0,0.9907692307692307,[75 0][2 37],0.974025974025974,0.9868421052631579,0.9740215340114143
0.9912280701754386,[41 20],344.5764272212982,34634.927282117045,poly,3.246436677328797,20527.00982295198,172794.2337888721,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9811320754716981,1.0,0.997525518094649,[61 0][1 52],0.9838709677419355,0.991869918699187,0.9905211130872972
0.9649122807017544,[26 12],21.61082434654236,81518.12465563467,poly,2.593220706561647,5209.35465267465,197805.7665788491,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9714285714285714,0.9545454545454546,0.9714285714285714,0.9928571428571429,[68 2][2 42],0.9714285714285714,0.9714285714285714,0.9629500128629354
0.9385964912280702,[34 20],8.109525203704834,90260.97761585457,poly,2.29874634399111,81604.9786098768,146644.12305227362,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9855072463768116,0.8666666666666667,0.9855072463768116,0.9729468599033817,[68 1][6 39],0.918918918918919,0.951048951048951,0.9241787057670376
0.9736842105263158,[16 11],90.76390814781189,2613.897860486133,linear,4.590770112558685,41806.29656316038,47579.85652439976,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9571428571428572,1.0,0.9571428571428572,0.9996753246753247,[67 3][0 44],1.0,0.9781021897810218,0.9783367810436533
0.9736842105263158,[43 28],9.030601501464844,66716.4705917795,poly,2.1512642901197943,96126.94746774892,51093.52578024326,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9682539682539683,0.9803921568627451,0.9682539682539683,0.9953314659197012,[61 2][1 50],0.9838709677419355,0.976,0.9743041600688256
0.9824561403508771,[15 11],27.638145685195923,532.19321096559,linear,3.115999573195447,47705.524845027634,71275.803512061,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9866666666666667,0.9743589743589743,0.9866666666666667,0.9962393162393163,[74 1][1 38],0.9866666666666667,0.9866666666666668,0.9804935090899487
0.9912280701754386,[33 10],38.37859296798706,34096.173108809744,poly,4.529541128916319,1196.191218096399,69552.61049821148,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9868421052631579,1.0,0.9868421052631579,0.9993074792243767,[75 1][0 38],1.0,0.9933774834437086,0.9933992677987828
0.9736842105263158,[34 20],7.541900873184204,196390.1907306566,poly,3.2946010085879793,25710.35228833856,94851.8908815171,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9863013698630136,0.9512195121951219,0.9863013698630136,0.9836284664216505,[72 1][2 39],0.972972972972973,0.979591836734694,0.9686016249823641
0.9912280701754386,[27 12],21.864389181137085,64197.088743731074,poly,4.067860615334407,1077.771679365309,46829.754927648384,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9873417721518988,1.0,0.9873417721518988,0.9996383363471971,[78 1][0 35],1.0,0.9936305732484078,0.99365072945774
0.9649122807017544,[28 15],7.664515495300293,150371.48881470953,poly,2.7646904834168664,17527.851571469975,189304.86408537318,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.971830985915493,0.9534883720930233,0.971830985915493,0.9780543727481166,[69 2][2 41],0.971830985915493,0.971830985915493,0.9626159902630547
0.9824561403508771,[38 26],19.996838331222534,171959.32165731164,poly,3.085740231216046,123382.34011877008,13715.372083428694,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9863013698630136,0.975609756097561,0.9863013698630136,0.9869695957233545,[72 1][1 40],0.9863013698630136,0.9863013698630136,0.9809409966408504
0.9736842105263158,[30 14],10.00135326385498,113152.80989332941,poly,3.006698306987595,3480.3830048606033,138932.3862842074,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.926829268292683,1.0,0.9879719345138656,[73 0][3 38],0.9605263157894737,0.9798657718120806,0.9627197246824659
0.9912280701754386,[47 36],119.07121396064758,49085.21850597351,poly,2.809690620140837,182661.82808958058,60022.20065766707,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9841269841269841,1.0,0.9841269841269841,0.9990662931839402,[62 1][0 51],1.0,0.9919999999999999,0.9920317455237933
0.9736842105263158,[43 29],35.158766746520996,198956.17879509868,poly,4.032680015739935,16464.23321660694,90131.28314998036,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9726027397260274,0.975609756097561,0.9726027397260274,0.9956565319077848,[71 2][1 40],0.9861111111111112,0.9793103448275863,0.9741050875978059
0.9912280701754386,[22  9],28.88287377357483,69190.2275697633,poly,4.866198065134466,1268.7242567503563,175007.21259227424,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9782608695652174,1.0,0.987531969309463,[68 0][1 45],0.9855072463768116,0.9927007299270074,0.9890707100936805
0.9824561403508771,[38 27],20.68305253982544,11819.976778046723,poly,3.1109088043487914,183359.77701118437,32520.7813932704,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.975,1.0,0.975,0.9873161764705882,[78 2][0 34],1.0,0.9873417721518987,0.9874208829065749
0.9649122807017544,[38 24],15.250916957855225,115062.63961707607,poly,3.635367674689258,24895.392245740688,100251.64762737026,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9444444444444444,1.0,0.9444444444444444,0.9947089947089947,[68 4][0 42],1.0,0.9714285714285714,0.97182531580755
0.9649122807017544,[36 27],13.307917356491089,141725.41441622312,poly,3.335398178511267,157292.87242423597,90041.61193496599,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9090909090909091,1.0,0.9857142857142857,[70 0][4 40],0.9459459459459459,0.9722222222222222,0.9534625892455924
